building_id,building_type,height,num_floors,latitude,longitude
B134325,unknown,,,17.3831854,78.4902458
B134326,unknown,,,17.3831442,78.4904455
B134327,unknown,,,17.3833,78.4904142
B134328,unknown,,,17.3832964,78.4905057
B134329,unknown,,,17.3833573,78.4906621
B134330,unknown,,,17.3832422,78.4906339
B134331,unknown,,,17.3829036,78.490448
B134332,unknown,,,17.3830739,78.4905922
B134333,unknown,,,17.3830462,78.49041
B134334,unknown,,,17.3828841,78.4904925
B134335,unknown,,,17.3828326,78.4905942
B134336,unknown,,,17.3827953,78.4906921
B134337,unknown,,,17.3828665,78.4907541
B134338,unknown,,,17.3830283,78.4906751
B134339,unknown,,,17.3830173,78.4907572
B134340,unknown,,,17.3829454,78.4907462
B134341,unknown,,,17.3829947,78.4909552
B134342,unknown,,,17.3829391,78.4909348
B134343,unknown,,,17.3828282,78.4909052
B134344,unknown,,,17.382836,78.4909773
B134345,unknown,,,17.3829692,78.4910538
B134346,unknown,,,17.383136,78.4909753
B134347,unknown,,,17.3832585,78.4912914
B134348,unknown,,,17.3833553,78.4907866
B134349,unknown,,,17.3831995,78.4908369
B134350,unknown,,,17.3831356,78.4908169
B134351,unknown,,,17.3830867,78.4908009
B134352,unknown,,,17.3832255,78.4907362
B134353,unknown,,,17.3833533,78.490783
B134354,unknown,,,17.3834114,78.4908053
B134355,unknown,,,17.3834637,78.4906864
B134356,unknown,,,17.3835512,78.4907124
B134357,unknown,,,17.3836377,78.4906972
B134358,unknown,,,17.3835695,78.4907562
B134359,unknown,,,17.3835308,78.4908309
B134360,unknown,,,17.3834965,78.4911529
B134361,unknown,,,17.3835822,78.4912557
B134362,unknown,,,17.3835892,78.4910978
B134363,unknown,,,17.3836909,78.4910714
B134364,unknown,,,17.3836642,78.4912337
B134365,unknown,,,17.3837867,78.4911437
B134366,unknown,,,17.3838262,78.4911571
B134367,unknown,,,17.3838522,78.4908883
B134368,unknown,,,17.3836915,78.4906112
B134369,unknown,,,17.3839284,78.490685
B134370,unknown,,,17.3838329,78.4903361
B134371,unknown,,,17.3838208,78.4904441
B134372,unknown,,,17.3836601,78.490394
B134373,unknown,,,17.3836606,78.4904622
B134374,unknown,,,17.3836738,78.4905223
B134375,unknown,,,17.3835695,78.4905416
B134376,unknown,,,17.3834751,78.4905347
B134377,unknown,,,17.3833968,78.4904792
B134378,unknown,,,17.3834577,78.4903942
B134379,unknown,,,17.3835466,78.4903013
B134380,unknown,,,17.3834598,78.4902144
B134381,unknown,,,17.3833967,78.4901423
B134382,unknown,,,17.3833952,78.4900495
B134383,unknown,,,17.3838416,78.490141
B134384,unknown,,,17.3838376,78.4902283
B134385,unknown,,,17.3838512,78.4900706
B134386,unknown,,,17.3838576,78.4899927
B134387,unknown,,,17.3838837,78.4898144
B134388,unknown,,,17.3837884,78.4897422
B134389,unknown,,,17.3837408,78.4897517
B134390,unknown,,,17.3836633,78.4900964
B134391,unknown,,,17.3835666,78.4899362
B134392,unknown,,,17.3835573,78.4900012
B134393,unknown,,,17.3834198,78.4899325
B134394,unknown,,,17.3834607,78.4897882
B134395,unknown,,,17.3836009,78.4898318
B134396,unknown,,,17.383371,78.489456
B134397,unknown,,,17.3835128,78.489495
B134398,unknown,,,17.3837188,78.4894302
B134399,unknown,,,17.3837132,78.4894648
B134400,unknown,,,17.3838215,78.4896058
B134401,unknown,,,17.3838532,78.4893237
B134402,unknown,,,17.3837909,78.4892655
B134403,unknown,,,17.3837536,78.4893099
B134404,unknown,,,17.3837843,78.4891818
B134405,unknown,,,17.3838568,78.4890348
B134406,unknown,,,17.383614,78.4890343
B134407,unknown,,,17.3836531,78.4888495
B134408,unknown,,,17.3835337,78.4888106
B134409,unknown,,,17.3833932,78.488983
B134410,unknown,,,17.3834897,78.4890024
B134411,unknown,,,17.3834695,78.4891381
B134412,unknown,,,17.3835945,78.4891712
B134413,unknown,,,17.3835353,78.4893564
B134414,unknown,,,17.3834137,78.4893156
B134415,unknown,,,17.3833004,78.4892673
B134416,unknown,,,17.3832597,78.4894064
B134417,unknown,,,17.383153,78.4893816
B134418,unknown,,,17.3831863,78.4892405
B134419,unknown,,,17.3833591,78.4891126
B134420,unknown,,,17.3832489,78.4890749
B134421,unknown,,,17.3832733,78.4889425
B134422,unknown,,,17.3830043,78.4890633
B134423,unknown,,,17.3830396,78.4889993
B134424,unknown,,,17.383057,78.4889068
B134425,unknown,,,17.3830743,78.4888046
B134426,unknown,,,17.3828755,78.488872
B134427,unknown,,,17.3828472,78.4890236
B134428,unknown,,,17.3827971,78.4891184
B134429,unknown,,,17.3829912,78.4891503
B134430,unknown,,,17.3829631,78.489227
B134431,unknown,,,17.3829356,78.4893512
B134432,unknown,,,17.3827503,78.4892304
B134433,unknown,,,17.3828898,78.4894409
B134434,unknown,,,17.3828976,78.4896192
B134435,unknown,,,17.3829685,78.4896427
B134436,unknown,,,17.3830043,78.489704
B134437,unknown,,,17.3831154,78.4897181
B134438,unknown,,,17.3830817,78.4897443
B134439,unknown,,,17.3831306,78.4897973
B134440,unknown,,,17.3832909,78.489809
B134441,unknown,,,17.3832635,78.4899249
B134442,unknown,,,17.3832011,78.4899193
B134443,unknown,,,17.3830124,78.4899619
B134444,unknown,,,17.382972,78.4898069
B134445,unknown,,,17.3828751,78.4897523
B134446,unknown,,,17.3828333,78.4899186
B134447,unknown,,,17.3829012,78.4899633
B134448,unknown,,,17.3827194,78.4898913
B134449,unknown,,,17.3825983,78.4899905
B134450,unknown,,,17.3825892,78.4899065
B134451,unknown,,,17.3825888,78.4898214
B134452,unknown,,,17.3825036,78.4898423
B134453,unknown,,,17.3827866,78.4897312
B134454,unknown,,,17.3826616,78.489634
B134455,unknown,,,17.3827793,78.4895948
B134456,unknown,,,17.3827354,78.4894485
B134457,unknown,,,17.3825295,78.4894091
B134458,unknown,,,17.3825421,78.4896218
B134459,unknown,,,17.3824405,78.4896305
B134460,unknown,,,17.38223,78.4895849
B134461,unknown,,,17.3823257,78.4896091
B134462,unknown,,,17.3823984,78.4897637
B134463,unknown,,,17.382381,78.4898881
B134464,unknown,,,17.382464,78.489966
B134465,unknown,,,17.3823725,78.4899819
B134466,unknown,,,17.382276,78.4898778
B134467,unknown,,,17.3822666,78.4899422
B134468,unknown,,,17.3821625,78.4898759
B134469,unknown,,,17.3822551,78.489789
B134470,unknown,,,17.38205,78.4898022
B134471,unknown,,,17.381967,78.4897977
B134472,unknown,,,17.3820021,78.4899305
B134473,unknown,,,17.3818844,78.4899082
B134474,unknown,,,17.3817144,78.489842
B134475,unknown,,,17.3818034,78.4898331
B134476,unknown,,,17.3818943,78.4898186
B134477,unknown,,,17.3818672,78.4896229
B134478,unknown,,,17.3817092,78.4895899
B134479,unknown,,,17.3817147,78.4895146
B134480,unknown,,,17.3818774,78.4895105
B134481,unknown,,,17.381993,78.4895175
B134482,unknown,,,17.3819172,78.4896431
B134483,unknown,,,17.3820281,78.4896378
B134484,unknown,,,17.3820595,78.4895246
B134485,unknown,,,17.3821268,78.4893673
B134486,unknown,,,17.3820634,78.4893562
B134487,unknown,,,17.3820998,78.489247
B134488,unknown,,,17.3820469,78.4890805
B134489,unknown,,,17.381936,78.4893161
B134490,unknown,,,17.3818215,78.4893026
B134491,unknown,,,17.3817137,78.489181
B134492,unknown,,,17.3821404,78.489021
B134493,unknown,,,17.3823578,78.4889115
B134494,unknown,,,17.3824726,78.4888215
B134495,unknown,,,17.3824539,78.4889203
B134496,unknown,,,17.3824726,78.4890924
B134497,unknown,,,17.3821798,78.4890081
B134498,unknown,,,17.3821503,78.4890195
B134499,unknown,,,17.3822287,78.4892906
B134500,unknown,,,17.3822983,78.489327
B134501,unknown,,,17.3824332,78.4893603
B134502,unknown,,,17.3824559,78.4891736
B134503,unknown,,,17.3826105,78.489193
B134504,unknown,,,17.3824944,78.489248
B134505,unknown,,,17.3824938,78.4892826
B134506,unknown,,,17.3825815,78.4892659
B134507,unknown,,,17.3826685,78.4892819
B134508,unknown,,,17.3826562,78.4893526
B134509,unknown,,,17.3827425,78.4893653
B134510,unknown,,,17.3826829,78.4892223
B134511,unknown,,,17.3827409,78.489168
B134512,unknown,,,17.3826721,78.4892028
B134513,unknown,,,17.3826968,78.4889615
B134514,unknown,,,17.3826114,78.4890447
B134515,unknown,,,17.3825286,78.4888808
B134516,unknown,,,17.3825518,78.4887933
B134517,unknown,,,17.38272,78.4888748
B134518,unknown,,,17.3827764,78.4887206
B134519,unknown,,,17.3825972,78.4886667
B134520,unknown,,,17.3826126,78.488597
B134521,unknown,,,17.3827853,78.4886033
B134522,unknown,,,17.3827752,78.4883352
B134523,unknown,,,17.3827666,78.4881508
B134524,unknown,,,17.3825423,78.4881516
B134525,unknown,,,17.3826422,78.4883305
B134526,unknown,,,17.3823521,78.4883163
B134527,unknown,,,17.3823761,78.4882443
B134528,unknown,,,17.3823663,78.488199
B134529,unknown,,,17.3823737,78.4881521
B134530,unknown,,,17.3822927,78.4881891
B134531,unknown,,,17.3822721,78.4881887
B134532,unknown,,,17.3822769,78.4882547
B134533,unknown,,,17.3822616,78.4883715
B134534,unknown,,,17.3822366,78.488471
B134535,unknown,,,17.3823528,78.4885891
B134536,unknown,,,17.3824567,78.4885702
B134537,unknown,,,17.3824366,78.4886538
B134538,unknown,,,17.382385,78.4887649
B134539,unknown,,,17.3822137,78.4886093
B134540,unknown,,,17.3821982,78.4887394
B134541,unknown,,,17.382201,78.488623
B134542,unknown,,,17.3818813,78.4888583
B134543,unknown,,,17.3817449,78.4884919
B134544,unknown,,,17.3821927,78.4881811
B134545,unknown,,,17.3819839,78.488095
B134546,unknown,,,17.3816689,78.4877326
B134547,unknown,,,17.3817412,78.4873611
B134548,unknown,,,17.3821585,78.4875841
B134549,unknown,,,17.3822906,78.4877318
B134550,unknown,,3,17.3823483,78.4878464
B134551,unknown,,,17.3827105,78.4875531
B134552,unknown,,,17.3828868,78.4877349
B134553,unknown,,,17.3832727,78.487734
B134554,unknown,,,17.3832426,78.4880124
B134555,unknown,,,17.3833889,78.4880276
B134556,unknown,,,17.3829002,78.4881861
B134557,unknown,,,17.3830219,78.4881908
B134558,unknown,,,17.3829863,78.4883111
B134559,unknown,,,17.382918,78.4883712
B134560,unknown,,,17.3828526,78.4883349
B134561,unknown,,,17.3829441,78.4886012
B134562,unknown,,,17.3829028,78.4887483
B134563,unknown,,,17.3829868,78.4884745
B134564,unknown,,,17.38317,78.4884951
B134565,unknown,,,17.3831551,78.4885774
B134566,unknown,,,17.3831126,78.4886534
B134567,unknown,,,17.3830872,78.4887323
B134568,unknown,,,17.3833309,78.4887058
B134569,unknown,,,17.383378,78.4885476
B134570,unknown,,,17.3831948,78.4884236
B134571,unknown,,,17.383217,78.4883305
B134572,unknown,,,17.3832399,78.4882612
B134573,unknown,13.0,3,17.3834309,78.4882197
B134574,unknown,,,17.38353,78.4886524
B134575,unknown,,,17.3835498,78.4886633
B134576,unknown,13.0,3,17.3839936,78.4885455
B134577,residential,8.0,,17.3835945,78.4880465
B134578,unknown,12.0,3,17.3845175,78.4880791
B134579,unknown,,,17.3845526,78.4875594
B134580,unknown,,,17.3845874,78.4876673
B134581,unknown,,,17.3849186,78.4882829
B134582,unknown,,,17.3848838,78.4885154
B134583,unknown,,,17.3849759,78.488504
B134584,unknown,,,17.3850258,78.48847
B134585,unknown,,,17.3846903,78.4885598
B134586,unknown,,,17.3846547,78.4886593
B134587,unknown,,,17.3845793,78.48866
B134588,unknown,,,17.3843626,78.4880846
B134589,unknown,,,17.3839767,78.4890667
B134590,unknown,,,17.38427,78.4889689
B134591,unknown,,,17.3840876,78.4887851
B134592,unknown,,,17.3843028,78.488786
B134593,unknown,,,17.3842869,78.4888828
B134594,unknown,,,17.3844147,78.4888386
B134595,unknown,,,17.3844724,78.4888564
B134596,unknown,,,17.3844324,78.4889554
B134597,unknown,,,17.384457,78.4890182
B134598,unknown,,,17.384367,78.4890468
B134599,unknown,,,17.3842544,78.4890686
B134600,unknown,,,17.3844085,78.4891673
B134601,unknown,,,17.3844145,78.4893043
B134602,unknown,,,17.3842754,78.489321
B134603,unknown,,,17.3842869,78.4891811
B134604,unknown,,,17.384166,78.4893864
B134605,unknown,,,17.3841786,78.4893058
B134606,unknown,,,17.3842431,78.4891721
B134607,unknown,,,17.3840097,78.4891745
B134608,unknown,,,17.3839454,78.4895731
B134609,unknown,,,17.384144,78.4894613
B134610,unknown,,,17.3841499,78.4895767
B134611,unknown,,,17.3841286,78.4896914
B134612,unknown,,,17.3841121,78.4898506
B134613,unknown,,,17.3840913,78.4899546
B134614,unknown,,,17.3841287,78.4899554
B134615,unknown,,,17.3842972,78.4898865
B134616,unknown,,,17.3844147,78.4898762
B134617,unknown,,,17.3844895,78.489701
B134618,unknown,,,17.384304,78.4897178
B134619,unknown,,,17.3843525,78.4894675
B134620,unknown,,,17.3843403,78.4895383
B134621,unknown,,,17.3843781,78.4894166
B134622,unknown,,,17.3845268,78.4893497
B134623,unknown,,,17.3848395,78.4896395
B134624,unknown,,,17.3848167,78.4897987
B134625,unknown,,,17.3849717,78.4897419
B134626,unknown,,,17.3849651,78.4898214
B134627,unknown,,,17.3851193,78.4899281
B134628,unknown,,,17.3849947,78.4897031
B134629,unknown,,,17.3850547,78.4897529
B134630,unknown,,,17.3849286,78.4895758
B134631,unknown,,,17.3849869,78.4892474
B134632,unknown,,,17.3848674,78.4894224
B134633,unknown,,,17.3844875,78.4892458
B134634,unknown,,,17.3846005,78.4891439
B134635,unknown,,,17.3854843,78.4889417
B134636,unknown,,,17.3854222,78.4890917
B134637,unknown,,,17.3856804,78.4890648
B134638,unknown,,,17.3856488,78.4892714
B134639,unknown,,,17.3854156,78.4893232
B134640,unknown,,,17.3850612,78.4891007
B134641,unknown,,,17.3851014,78.4891803
B134642,unknown,,,17.3851431,78.4894837
B134643,unknown,,,17.3851974,78.4895087
B134644,unknown,,,17.3854046,78.4895129
B134645,unknown,,,17.3854097,78.4896668
B134646,unknown,,,17.385154,78.4898378
B134647,unknown,,,17.3852265,78.4898339
B134648,unknown,,,17.3853268,78.4899182
B134649,unknown,,,17.3853821,78.4898095
B134650,unknown,,,17.3855112,78.4898228
B134651,unknown,,,17.3854781,78.4899066
B134652,unknown,,,17.3857093,78.4899508
B134653,unknown,,,17.3856796,78.4897259
B134654,unknown,,,17.3855319,78.4895743
B134655,unknown,,,17.3856289,78.4895374
B134656,unknown,,,17.3856758,78.4894182
B134657,unknown,,,17.3858127,78.4894322
B134658,unknown,,,17.3859604,78.4895807
B134659,unknown,,,17.3858736,78.4895712
B134660,unknown,,,17.3858283,78.4899606
B134661,unknown,,,17.3859697,78.4899536
B134662,unknown,,,17.3861268,78.4898811
B134663,unknown,,,17.3862406,78.4900002
B134664,unknown,,,17.3862023,78.4898695
B134665,unknown,,,17.3862718,78.489717
B134666,unknown,,,17.3861561,78.4895406
B134667,unknown,,,17.3860832,78.4896482
B134668,unknown,,,17.3860327,78.4894502
B134669,unknown,,,17.3860488,78.4893991
B134670,unknown,,,17.3861688,78.4894538
B134671,unknown,,,17.3862238,78.4895623
B134672,unknown,,,17.3862555,78.4891982
B134673,unknown,,,17.3862683,78.4891013
B134674,unknown,,,17.3860615,78.4891492
B134675,unknown,,,17.3860128,78.4893456
B134676,unknown,,,17.38586,78.4893289
B134677,unknown,,,17.3858287,78.4892177
B134678,unknown,,,17.3858345,78.4890915
B134679,unknown,,,17.3859408,78.4891504
B134680,unknown,,,17.3859569,78.4890319
B134681,unknown,,,17.3858396,78.489001
B134682,unknown,,,17.3857363,78.4888516
B134683,unknown,,,17.386016,78.488782
B134684,unknown,,,17.3862811,78.4890243
B134685,unknown,,,17.3860318,78.4885356
B134686,unknown,,,17.3859219,78.488469
B134687,unknown,,,17.3858926,78.4880964
B134688,unknown,,,17.3858743,78.4884488
B134689,unknown,,,17.3858107,78.4887132
B134690,unknown,,,17.385388,78.4888692
B134691,unknown,,,17.3850813,78.4886135
B134692,unknown,,,17.3852719,78.4882228
B134693,unknown,,,17.3853672,78.488145
B134694,unknown,,,17.3855075,78.4884353
B134695,unknown,,,17.3855984,78.4884692
B134696,unknown,,,17.3856947,78.4883455
B134697,unknown,,,17.385691,78.4881789
B134698,unknown,,,17.3856947,78.4880218
B134699,unknown,,,17.3852433,78.4879419
B134700,unknown,,,17.3851318,78.4876169
B134701,unknown,,,17.3853068,78.4875028
B134702,unknown,,,17.3854346,78.4875694
B134703,unknown,,,17.3855628,78.4875683
B134704,unknown,,,17.3857015,78.4877232
B134705,unknown,,,17.3857027,78.4875636
B134706,unknown,,,17.3860142,78.4875454
B134707,unknown,,,17.3859249,78.4877937
B134708,unknown,,,17.3857537,78.4879404
B134709,unknown,,,17.3859732,78.4879844
B134710,unknown,,,17.3860207,78.4881617
B134711,unknown,,,17.3861299,78.4878082
B134712,unknown,,,17.3863735,78.4877782
B134713,unknown,,,17.3860228,78.4874142
B134714,unknown,,,17.3857873,78.4870514
B134715,unknown,,,17.3858681,78.4869412
B134716,unknown,,,17.3859367,78.4868467
B134717,unknown,,,17.3860354,78.4868487
B134718,unknown,,,17.3862294,78.4869862
B134719,unknown,,,17.3862523,78.4868032
B134720,unknown,,,17.38624,78.4864913
B134721,unknown,,,17.3860164,78.4861632
B134722,unknown,,,17.3859778,78.4864976
B134723,unknown,,,17.3859165,78.4864906
B134724,unknown,,,17.3858772,78.4863253
B134725,unknown,,,17.3856608,78.4862213
B134726,unknown,,,17.3858055,78.4866245
B134727,unknown,,,17.3854384,78.486862
B134728,unknown,,,17.3857657,78.4865432
B134729,unknown,,,17.3855877,78.4862299
B134730,unknown,,,17.3855622,78.4862399
B134731,unknown,,,17.3854511,78.4863151
B134732,unknown,,,17.3853616,78.4862998
B134733,unknown,,,17.3853452,78.4865814
B134734,unknown,,,17.385209,78.4866198
B134735,unknown,,,17.3851712,78.4869735
B134736,unknown,,,17.384298,78.4868933
B134737,unknown,,,17.3846525,78.4866721
B134738,unknown,,,17.385509,78.4851796
B134739,unknown,,,17.3857142,78.4852919
B134740,unknown,,,17.3856036,78.4854527
B134741,unknown,,,17.3853179,78.4853238
B134742,unknown,,,17.3852754,78.4855086
B134743,unknown,,,17.3851574,78.4858114
B134744,unknown,,,17.3852776,78.4856907
B134745,unknown,,,17.3851688,78.4858341
B134746,unknown,,,17.385164,78.4860115
B134747,unknown,,,17.3851529,78.4860144
B134748,unknown,,,17.3855073,78.4861712
B134749,unknown,,,17.3856859,78.4861391
B134750,unknown,,,17.3858299,78.4858293
B134751,unknown,,,17.3860162,78.4861116
B134752,unknown,,,17.386112,78.4860778
B134753,unknown,,,17.3861501,78.4858998
B134754,unknown,,,17.3858898,78.4856307
B134755,unknown,,,17.3858187,78.485554
B134756,unknown,,,17.38574,78.4854606
B134757,unknown,,,17.385747,78.4852288
B134758,unknown,,,17.3858272,78.485358
B134759,unknown,,,17.385699,78.4851201
B134760,unknown,,,17.386202,78.485381
B134761,unknown,,,17.3862154,78.4848685
B134762,unknown,,,17.3861578,78.4848129
B134763,unknown,,,17.3861531,78.4848736
B134764,unknown,,,17.3861012,78.4847902
B134765,unknown,,,17.3861883,78.4846841
B134766,unknown,,,17.3862108,78.4845925
B134767,unknown,,,17.3862237,78.4844989
B134768,unknown,,,17.3858333,78.4845918
B134769,unknown,,,17.3857582,78.4846242
B134770,unknown,,,17.385732,78.4848362
B134771,unknown,,,17.3856967,78.4846898
B134772,unknown,,,17.3858018,78.4847485
B134773,unknown,,,17.3857362,78.4848429
B134774,unknown,,,17.3857204,78.4849225
B134775,unknown,,,17.3856851,78.4848925
B134776,unknown,,,17.3856459,78.4848595
B134777,unknown,,,17.3856756,78.48469
B134778,unknown,,,17.3854925,78.4848746
B134779,unknown,,,17.3852976,78.4845295
B134780,unknown,,,17.3854351,78.4846837
B134781,unknown,,,17.3855759,78.4846462
B134782,unknown,,,17.3855623,78.4843207
B134783,unknown,,,17.385646,78.4842434
B134784,unknown,,,17.3855172,78.4841283
B134785,unknown,,,17.3852453,78.4842016
B134786,unknown,,,17.3851381,78.4840356
B134787,unknown,,,17.3852845,78.4841227
B134788,unknown,,,17.3852859,78.4841186
B134789,unknown,,,17.3851507,78.4839642
B134790,unknown,,,17.385301,78.4839259
B134791,unknown,,,17.3853868,78.4839344
B134792,unknown,,,17.385563,78.4839678
B134793,unknown,,,17.385682,78.4839954
B134794,unknown,,,17.3856184,78.4838437
B134795,unknown,,,17.385709,78.4837488
B134796,unknown,,,17.3858101,78.4840135
B134797,unknown,,,17.3856626,78.4841575
B134798,unknown,,,17.385646,78.4842434
B134799,unknown,,,17.3856202,78.4843687
B134800,unknown,,,17.3860277,78.4841527
B134801,unknown,,,17.3861952,78.4842421
B134802,unknown,,,17.386152,78.484122
B134803,unknown,,,17.3859506,78.4839519
B134804,unknown,,,17.3862954,78.4839438
B134805,unknown,,,17.3860214,78.4836009
B134806,unknown,,,17.3860046,78.4836936
B134807,unknown,,,17.3859489,78.4836363
B134808,unknown,,,17.385627,78.4837975
B134809,unknown,,,17.3856691,78.4835293
B134810,unknown,,,17.3860218,78.4833403
B134811,unknown,,,17.3862416,78.4834134
B134812,unknown,,,17.3862415,78.4832227
B134813,unknown,,,17.3862366,78.4830537
B134814,unknown,,,17.3859119,78.4828937
B134815,unknown,,,17.3859222,78.4826577
